dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,_category,_mechanism
species,Medial Emminence,needs_review,0.819921,HOMBA:12820,medial eminence,bm25+fuzzy,Medial Emminence,medial eminence,medial,1.0,fastigial (medial) nucleus,0.71375,E_source_typo,transcription typo in dataset
species,"Medial geniculate body, suprageniculate nucleus",needs_review,0.820237,HOMBA:10434,medial geniculate nucleus,bm25+fuzzy,"Medial geniculate body, suprageniculate nucleus",medial geniculate nucleus,medial,1.0,medial division of medial geniculate nucleus,0.762556,A_effectively_correct,synonym/parent match (review-only flag)
species,Posterior Interstitial Nucleus,needs_review,0.821001,HOMBA:12194,interstitial nucleus of posterior commissure (nucleus of posterior commissure),bm25+fuzzy,posterior interstitial nuclei,interstitial nuclei of posterior commissure,posterior,1.0,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),0.692834,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventromedial thalamic nucleus,needs_review,0.823683,HOMBA:10448,caudal intralaminar nuclei of thalamus,hierarchy_parent,Ventromedial thalamic nucleus,caudal intralaminar nuclei of thalamus,,1.0,rostral intralaminar nuclei of thalamus,0.746714,B_algo,hierarchy_parent over-promotion
species,"Precentral gyrus, medial/supplementary motor area",needs_review,0.827822,HOMBA:AA30012,medial division of area 6 (supplementary motor area),bm25+fuzzy,"Precentral gyrus, medial/supplementary motor area",supplementary motor area,medial,1.0,precentral gyrus,0.529377,A_effectively_correct,synonym/parent match (review-only flag)
species,Frontal medial cortex,needs_review,0.837395,HOMBA:10195,medial orbital frontal cortex (area 14),bm25+fuzzy,Frontal medial cortex,medial orbital frontal cortex,medial,1.0,medial (caudal) entorhinal cortex,0.395176,A_effectively_correct,synonym/parent match (review-only flag)
species,"Olfactory bulb, unspecified",needs_review,0.841346,HOMBA:10307,olfactory bulb,bm25+fuzzy,"Olfactory bulb, unspecified",olfactory bulb,,1.0,lamination of olfactory bulb,0.610515,A_effectively_correct,synonym/parent match (review-only flag)
species,Medial orbital area,needs_review,0.841567,HOMBA:12122,medial orbital gyrus,bm25+fuzzy,Medial orbital area,medial orbital gyrus,medial,1.0,medial orbital sulcus,0.815573,A_effectively_correct,synonym/parent match (review-only flag)
species,Dorsal Medial Hypothalamic Nucleus,needs_review,0.842294,HOMBA:10489,dorsal division of VMHco,bm25+fuzzy,Dorsal Medial Hypothalamic Nucleus,dorsal part of ventromedial hypothalamic nucleus,dorsal;medial,1.0,dorsomedial hypothalamic nucleus,0.772277,A_effectively_correct,synonym/parent match (review-only flag)
species,"External medullary lamina, unspecified",needs_review,0.843619,HOMBA:12038,external medullary lamina of thalamus,bm25+fuzzy,"External medullary lamina, unspecified",external medullary lamina of thalamus,external,1.0,external medullary lamina of globus pallidus,0.837814,A_effectively_correct,synonym/parent match (review-only flag)
species,Spinal Trigeminal Nucleus Oral,needs_review,0.848095,HOMBA:12447,"spinal nucleus of trigeminal nerve, rostral subnucleus",bm25+fuzzy,spinal principal sensory nucleus of trigeminal nerve oral,"spinal nucleus of trigeminal nerve, oral subnucleus",oral,1.0,spinal trigeminal nucleus,0.785316,A_effectively_correct,synonym/parent match (review-only flag)
species,"Anteroventral thalamic nucleus, ventrolateral part",needs_review,0.850962,HOMBA:10395,anteroventral nucleus of thalamus,bm25+fuzzy,anteroventral nucleus of thalamus ventrolateral part,anteroventral nucleus of thalamus,,1.0,anterior nuclear complex of thalamus,0.800627,A_effectively_correct,synonym/parent match (review-only flag)
species,Copula of the Pyramis,needs_review,0.852241,HOMBA:AA30418,"lobule VIIIB (biventral lobule, part 2, copula pyramis)",bm25+fuzzy,Copula of the Pyramis,copula pyramis,,1.0,Lobule VIII (pyramis),0.384543,A_effectively_correct,synonym/parent match (review-only flag)
species,Lateral orbital area,needs_review,0.854066,HOMBA:12125,lateral orbital gyrus,bm25+fuzzy,Lateral orbital area,lateral orbital gyrus,lateral,1.0,lateral orbital sulcus,0.828913,A_effectively_correct,synonym/parent match (review-only flag)
species,Septum and diagonal band,needs_review,0.854167,HOMBA:12034,diagonal band,bm25+fuzzy,septum and diagonal band of broca,diagonal band of broca,,1.0,nucleus of diagonal band,0.592062,A_effectively_correct,synonym/parent match (review-only flag)
species,Cornu ammonis 1,needs_review,0.856667,HOMBA:10296,hippocampal proper (Cornu Ammonis),bm25+fuzzy,Cornu ammonis 1,Cornu Ammonis,,1.0,"lobule VIIAt (tuber, part 1)",0.262197,A_effectively_correct,synonym/parent match (review-only flag)
species,Cornu ammonis 2,needs_review,0.856667,HOMBA:10296,hippocampal proper (Cornu Ammonis),bm25+fuzzy,Cornu ammonis 2,Cornu Ammonis,,1.0,"lobule VIIB (tuber, part 2)",0.262197,A_effectively_correct,synonym/parent match (review-only flag)
species,Cornu ammonis 3,needs_review,0.856667,HOMBA:10296,hippocampal proper (Cornu Ammonis),bm25+fuzzy,Cornu ammonis 3,Cornu Ammonis,,1.0,area 3 of primary somatosensory cortex,0.266446,A_effectively_correct,synonym/parent match (review-only flag)
species,Occulomotor Nerve,needs_review,0.856667,HOMBA:12376,root of occulomotor nerve,bm25+fuzzy,Occulomotor Nerve,root of occulomotor nerve,,1.0,root of facial nerve,0.282022,E_source_typo,transcription typo in dataset
species,Periventricular gray,needs_review,0.856667,HOMBA:AA30845,periventricular gray of pons,bm25+fuzzy,Periventricular gray,periventricular gray of pons,,1.0,gray matter of brain,0.301669,A_effectively_correct,synonym/parent match (review-only flag)
species,Retro-mammillary nucleus,needs_review,0.856667,HOMBA:10498,mammillary nuclear complex,bm25+fuzzy+hierarchy_parent,Retro-mammillary nucleus,mammillary nucleus,,1.0,mammillary (posterior) region of HTH,0.805533,A_effectively_correct,synonym/parent match (review-only flag)
species,Septum Diagonal Band,needs_review,0.856667,HOMBA:12034,diagonal band,bm25+fuzzy,septum diagonal band of broca,diagonal band of broca,,1.0,nucleus of diagonal band,0.59842,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventromedial occipital cortex,needs_review,0.863622,HOMBA:10270,extrastriate occipital cortex,bm25+hierarchy_parent,Ventromedial occipital cortex,extrastriate occipital cortex,,1.0,ventromedial extrastriate occipital cortex,0.783622,A_effectively_correct,synonym/parent match (review-only flag)
species,"Inferior colliculus, commissure",needs_review,0.865278,HOMBA:12333,commissure of inferior colliculus,bm25+fuzzy,"Inferior colliculus, commissure",commissure of inferior colliculus,,1.0,commissure of superior colliculus,0.559182,A_effectively_correct,synonym/parent match (review-only flag)
species,Paraventricular hypothalamic nucleus,needs_review,0.866136,HOMBA:AA30274,dorsal midline nuclei of thalamus,hierarchy_parent,Paraventricular hypothalamic nucleus,dorsal midline nuclei of thalamus,,1.0,paraventricular nucleus of thalamus,0.786136,B_algo,hierarchy_parent over-promotion
species,"Anteroventral thalamic nucleus, dorsomedial part",needs_review,0.87,HOMBA:10395,anteroventral nucleus of thalamus,bm25+fuzzy,anteroventral nucleus of thalamus dorsomedial part,anteroventral nucleus of thalamus,,1.0,anterior nuclear complex of thalamus,0.817,A_effectively_correct,synonym/parent match (review-only flag)
species,"Inferior colliculus, brachium",needs_review,0.874145,HOMBA:12327,brachium of inferior colliculus,bm25+fuzzy,"Inferior colliculus, brachium",brachium of inferior colliculus,,1.0,inferior colliculus,0.698074,A_effectively_correct,synonym/parent match (review-only flag)
species,Parvicellular and Intermediate Reticular Nuclei,needs_review,0.876067,HOMBA:12618,parvicellular reticular nucleus,bm25+fuzzy,parvicellular and intermediate reticular nucleus,parvicellular reticular nucleus,parvicellular;reticular,1.0,parvicellular division of reticular nucleus (perireticular nucleus),0.842117,A_effectively_correct,synonym/parent match (review-only flag)
species,Internal medullary lamina,needs_review,0.8775,HOMBA:12062,internal medullary lamina of globus pallidus,bm25+fuzzy,Internal medullary lamina,internal medullary lamina of pallidum,,1.0,internal medullary lamina of thalamus,0.8775,A_effectively_correct,synonym/parent match (review-only flag)
species,"Mediodorsal thalamic nucleus, central part",needs_review,0.8775,HOMBA:10398,mediodorsal nucleus of thalamus,bm25+fuzzy,"Mediodorsal thalamic nucleus, central part",mediodorsal thalamic nucleus,,1.0,ventral midline nuclei of thalamus,0.408617,A_effectively_correct,synonym/parent match (review-only flag)
species,Habenula (lateral part),needs_review,0.88,HOMBA:10452,habenular nuclei,bm25+exact+fuzzy,Habenula,Habenula,lateral,0.0,lateral habenular nucleus,0.87,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Habenula (medial part),needs_review,0.88,HOMBA:10452,habenular nuclei,bm25+exact+fuzzy,Habenula,Habenula,medial,0.0,medial habenular nucleus,0.8725,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Paraventricular thalamic nuclei (anterior and posterior),needs_review,0.88,HOMBA:10457,paraventricular nucleus of thalamus,bm25+exact+fuzzy,paraventricular thalamic nucleus,paraventricular thalamic nucleus,anterior;posterior;anterior and posterior,0.0,caudal paraventricular nucleus of thalamus,0.680533,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Zona incerta (caudal part),needs_review,0.88,HOMBA:10463,zona incerta,bm25+exact+fuzzy,Zona incerta,Zona incerta,caudal,0.0,(caudal) collateral sulcus (medial occipitotemporal sulcus),0.356678,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Zona incerta (dorsal part),needs_review,0.88,HOMBA:10463,zona incerta,bm25+exact+fuzzy,Zona incerta,Zona incerta,dorsal,0.0,caudal (dorsal) parasubiculum (subdivision b only),0.336594,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Zona incerta (rostral part),needs_review,0.88,HOMBA:10463,zona incerta,bm25+exact+fuzzy,Zona incerta,Zona incerta,rostral,0.0,anterior (rostral) cortical nucleus of amygdala,0.350615,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Zona incerta (ventral part),needs_review,0.88,HOMBA:10463,zona incerta,bm25+exact+fuzzy,Zona incerta,Zona incerta,ventral,0.0,anterior (ventral /principal) pretectal nucleus,0.343592,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Lateral Dorsal Thalamus,needs_review,0.889352,HOMBA:10396,lateral dorsal nucleus of thalamus,bm25+fuzzy,Lateral Dorsal Thalamus,lateral dorsal nuclei of thalamus,lateral;dorsal,1.0,lateral division of pulvinar,0.619609,A_effectively_correct,synonym/parent match (review-only flag)
species,Central Medial Thalamus,needs_review,0.891381,HOMBA:10445,central medial nucleus of thalamus,bm25+fuzzy,Central Medial Thalamus,central medial nuclei of thalamus,medial,1.0,central dorsal nucleus of thalamus,0.484542,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventral Medial Thalamus,needs_review,0.891381,HOMBA:10427,ventral medial nucleus of thalamus,bm25+fuzzy,Ventral Medial Thalamus,ventral medial nuclei of thalamus,ventral;medial,1.0,ventral thalamus,0.821184,A_effectively_correct,synonym/parent match (review-only flag)
species,Pyramidal Tract Decussation,needs_review,0.895779,HOMBA:12772,pyramidal decussation,bm25+fuzzy,Pyramidal Tract Decussation,pyramidal decussation,decussation,1.0,decussation of rubrospinal tract,0.437474,A_effectively_correct,synonym/parent match (review-only flag)
species,Subparafascicular parvocellular thalamic nucleus,needs_review,0.89591,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,Subparafascicular parvocellular thalamic nucleus,ventral midline nuclei of thalamus,,1.0,subparafascicular nucleus of thalamus,0.81591,B_algo,hierarchy_parent over-promotion
