lit_name,lit_surface_top,lit_n_surface,bna_L2_abbr,bna_L2_name,k_papers,n_observed,n_support,eff_n,n80,top1_p,rank,bna_L3_code,bna_area_abbr,bna_area_name,bna_label_id_L,bna_label_id_R,n_papers,n_papers_raw,n_coords,p,p_raw,p_unobserved
precentral gyrus,Precentral gyrus,101,STG,Superior Temporal Gyrus,9.0,3,6,3.36,3,0.6249,3,STG_L(R)_6_6,A22r,rostral area 22,79,80,1.0,1.0,1,0.125,0.1111,0.04167
precentral gyrus,Precentral gyrus,101,Tha,Thalamus,9.0,6,8,6.81,5,0.2692,1,Tha_L(R)_8_8,lPFtha,lateral pre-frontal thalamus,245,246,3.0,3.0,3,0.2692,0.3333,0.03846
precentral gyrus,Precentral gyrus,101,Tha,Thalamus,9.0,6,8,6.81,5,0.2692,2,Tha_L(R)_8_3,Stha,sensory thalamus,235,236,2.0,2.0,2,0.1923,0.2222,0.03846
precentral gyrus,Precentral gyrus,101,Tha,Thalamus,9.0,6,8,6.81,5,0.2692,3,Tha_L(R)_8_2,mPMtha,pre-motor thalamus,233,234,1.0,1.0,1,0.1154,0.1111,0.03846
precentral gyrus,Precentral gyrus,101,Tha,Thalamus,9.0,6,8,6.81,5,0.2692,4,Tha_L(R)_8_4,rTtha,rostral temporal thalamus,237,238,1.0,1.0,1,0.1154,0.1111,0.03846
precentral gyrus,Precentral gyrus,101,Tha,Thalamus,9.0,6,8,6.81,5,0.2692,5,Tha_L(R)_8_5,PPtha,posterior parietal thalamus,239,240,1.0,1.0,1,0.1154,0.1111,0.03846
precentral gyrus,Precentral gyrus,101,Tha,Thalamus,9.0,6,8,6.81,5,0.2692,6,Tha_L(R)_8_6,Otha,occipital thalamus,241,242,1.0,1.0,1,0.1154,0.1111,0.03846
precentral gyrus 3,Left Precentral Gyrus (3),1,SFG,Superior Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,SFG_L(R)_7_2,A8dl,dorsolateral area 8,3,4,1.0,1.0,1,0.3333,1.0,0.11111
precentral gyrus 4,Left precentral gyrus (4),7,IFG,Inferior Frontal Gyrus,1.0,1,6,5.3,5,0.375,1,IFG_L(R)_6_6,A44v,ventral area 44,39,40,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus 4,Left precentral gyrus (4),7,INS,Insular Gyrus,2.0,2,6,5.17,4,0.3,1,INS_L(R)_6_1,G,hypergranular insula,163,164,1.0,1.0,2,0.3,0.5,0.1
precentral gyrus 4,Left precentral gyrus (4),7,INS,Insular Gyrus,2.0,2,6,5.17,4,0.3,2,INS_L(R)_6_3,dIa,dorsal agranular insula,167,168,1.0,1.0,1,0.3,0.5,0.1
precentral gyrus 4,Left precentral gyrus (4),7,PoG,Postcentral Gyrus,5.0,1,4,2.13,2,0.7858,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,5.0,5.0,8,0.7857,1.0,0.07143
precentral gyrus 4,Left precentral gyrus (4),7,PrG,Precentral Gyrus,2.0,2,6,5.17,4,0.3,1,PrG_L(R)_6_1,A4hf,area 4(head and face region),53,54,1.0,1.0,1,0.3,0.5,0.1
precentral gyrus 4,Left precentral gyrus (4),7,PrG,Precentral Gyrus,2.0,2,6,5.17,4,0.3,2,PrG_L(R)_6_3,A4ul,area 4(upper limb region),57,58,1.0,1.0,1,0.3,0.5,0.1
precentral gyrus 4 6,Left precentral gyrus (4/6),1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_2,A6cdl,caudal dorsolateral area 6,55,56,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus 44,Left precentral gyrus (44),2,IFG,Inferior Frontal Gyrus,1.0,1,6,5.3,5,0.375,1,IFG_L(R)_6_6,A44v,ventral area 44,39,40,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus 44,Left precentral gyrus (44),2,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_5,A4tl,area 4(tongue and larynx region),61,62,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus 6,Left precentral gyrus (6),6,BG,Basal Ganglia,1.0,1,6,5.3,5,0.375,1,BG_L(R)_6_6,dlPu,dorsolateral putamen,229,230,1.0,1.0,2,0.375,1.0,0.125
precentral gyrus 6,Left precentral gyrus (6),6,INS,Insular Gyrus,1.0,1,6,5.3,5,0.375,1,INS_L(R)_6_6,dId,dorsal dysgranular insula,173,174,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus 6,Left precentral gyrus (6),6,MFG,Middle Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,MFG_L(R)_7_2,IFJ,inferior frontal junction,17,18,1.0,1.0,1,0.3333,1.0,0.11111
precentral gyrus 6,Left precentral gyrus (6),6,PoG,Postcentral Gyrus,2.0,2,4,3.51,3,0.375,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,1.0,1.0,1,0.375,0.5,0.125
precentral gyrus 6,Left precentral gyrus (6),6,PoG,Postcentral Gyrus,2.0,2,4,3.51,3,0.375,2,PoG_L(R)_4_3,A2,area 2,159,160,1.0,1.0,1,0.375,0.5,0.125
precentral gyrus 6,Left precentral gyrus (6),6,PrG,Precentral Gyrus,8.0,4,6,4.91,4,0.3181,1,PrG_L(R)_6_1,A4hf,area 4(head and face region),53,54,3.0,3.0,4,0.3182,0.375,0.04545
precentral gyrus 6,Left precentral gyrus (6),6,PrG,Precentral Gyrus,8.0,4,6,4.91,4,0.3181,2,PrG_L(R)_6_2,A6cdl,caudal dorsolateral area 6,55,56,2.0,2.0,4,0.2273,0.25,0.04545
precentral gyrus 6,Left precentral gyrus (6),6,PrG,Precentral Gyrus,8.0,4,6,4.91,4,0.3181,3,PrG_L(R)_6_3,A4ul,area 4(upper limb region),57,58,2.0,2.0,2,0.2273,0.25,0.04545
precentral gyrus 6,Left precentral gyrus (6),6,PrG,Precentral Gyrus,8.0,4,6,4.91,4,0.3181,4,PrG_L(R)_6_5,A4tl,area 4(tongue and larynx region),61,62,1.0,1.0,1,0.1364,0.125,0.04545
precentral gyrus 9,Left precentral gyrus (9),2,INS,Insular Gyrus,1.0,1,6,5.3,5,0.375,1,INS_L(R)_6_3,dIa,dorsal agranular insula,167,168,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus 9,Left precentral gyrus (9),2,MFG,Middle Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,MFG_L(R)_7_2,IFJ,inferior frontal junction,17,18,1.0,1.0,1,0.3333,1.0,0.11111
precentral gyrus ba 13,Precentral gyrus (BA 13),1,PoG,Postcentral Gyrus,1.0,1,4,3.46,3,0.5,1,PoG_L(R)_4_2,A1/2/3tonIa,area 1/2/3(tongue and larynx region),157,158,1.0,1.0,1,0.5,1.0,0.16667
precentral gyrus ba 4,Precentral gyrus (BA 4),6,MFG,Middle Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,MFG_L(R)_7_1,A9/46d,dorsal area 9/46,15,16,1.0,1.0,2,0.3333,1.0,0.11111
precentral gyrus ba 4,Precentral gyrus (BA 4),6,PoG,Postcentral Gyrus,2.0,1,4,2.93,3,0.625,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,2.0,2.0,2,0.625,1.0,0.125
precentral gyrus ba 4,Precentral gyrus (BA 4),6,PrG,Precentral Gyrus,4.0,2,6,4.43,4,0.3572,1,PrG_L(R)_6_1,A4hf,area 4(head and face region),53,54,2.0,2.0,2,0.3571,0.5,0.07143
precentral gyrus ba 4,Precentral gyrus (BA 4),6,PrG,Precentral Gyrus,4.0,2,6,4.43,4,0.3572,2,PrG_L(R)_6_3,A4ul,area 4(upper limb region),57,58,2.0,2.0,2,0.3571,0.5,0.07143
precentral gyrus ba 4,Precentral gyrus (BA 4),6,STG,Superior Temporal Gyrus,1.0,1,6,5.3,5,0.375,1,STG_L(R)_6_3,TE1.0 and TE1.2,TE1.0 and TE1.2,73,74,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus ba 4 include middle frontal gyrus ba 6,R Precentral Gyrus (BA 4) Include: Middle Frontal Gyrus (BA 6),1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_1,A4hf,area 4(head and face region),53,54,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus ba 43,Precentral gyrus (BA 43),1,PoG,Postcentral Gyrus,1.0,1,4,3.46,3,0.5,1,PoG_L(R)_4_2,A1/2/3tonIa,area 1/2/3(tongue and larynx region),157,158,1.0,1.0,1,0.5,1.0,0.16667
precentral gyrus ba 44,Left precentral gyrus (BA 44),4,IFG,Inferior Frontal Gyrus,1.0,1,6,5.3,5,0.375,1,IFG_L(R)_6_6,A44v,ventral area 44,39,40,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus ba 44,Left precentral gyrus (BA 44),4,PrG,Precentral Gyrus,4.0,2,6,4.18,4,0.5001,1,PrG_L(R)_6_5,A4tl,area 4(tongue and larynx region),61,62,3.0,3.0,3,0.5,0.75,0.07143
precentral gyrus ba 44,Left precentral gyrus (BA 44),4,PrG,Precentral Gyrus,4.0,2,6,4.18,4,0.5001,2,PrG_L(R)_6_6,A6cvl,caudal ventrolateral area 6,63,64,1.0,1.0,1,0.2143,0.25,0.07143
precentral gyrus ba 5,R precentral gyrus (BA 5),1,PoG,Postcentral Gyrus,1.0,1,4,3.46,3,0.5,1,PoG_L(R)_4_3,A2,area 2,159,160,1.0,1.0,1,0.5,1.0,0.16667
precentral gyrus ba 6,Precentral gyrus (BA 6),20,MFG,Middle Frontal Gyrus,2.0,2,7,6.04,5,0.2727,1,MFG_L(R)_7_1,A9/46d,dorsal area 9/46,15,16,1.0,1.0,2,0.2727,0.5,0.09091
precentral gyrus ba 6,Precentral gyrus (BA 6),20,MFG,Middle Frontal Gyrus,2.0,2,7,6.04,5,0.2727,2,MFG_L(R)_7_6,A6vl,ventrolateral area 6,25,26,1.0,1.0,1,0.2727,0.5,0.09091
precentral gyrus ba 6,Precentral gyrus (BA 6),20,PoG,Postcentral Gyrus,1.0,1,4,3.46,3,0.5,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,1.0,1.0,1,0.5,1.0,0.16667
precentral gyrus ba 6,Precentral gyrus (BA 6),20,PrG,Precentral Gyrus,23.0,6,6,4.95,4,0.2885,1,PrG_L(R)_6_1,A4hf,area 4(head and face region),53,54,7.0,7.0,11,0.2885,0.3043,0.01923
precentral gyrus ba 6,Precentral gyrus (BA 6),20,PrG,Precentral Gyrus,23.0,6,6,4.95,4,0.2885,2,PrG_L(R)_6_6,A6cvl,caudal ventrolateral area 6,63,64,7.0,7.0,8,0.2885,0.3043,0.01923
precentral gyrus ba 6,Precentral gyrus (BA 6),20,PrG,Precentral Gyrus,23.0,6,6,4.95,4,0.2885,3,PrG_L(R)_6_2,A6cdl,caudal dorsolateral area 6,55,56,5.0,5.0,6,0.2115,0.2174,0.01923
precentral gyrus ba 6,Precentral gyrus (BA 6),20,PrG,Precentral Gyrus,23.0,6,6,4.95,4,0.2885,4,PrG_L(R)_6_3,A4ul,area 4(upper limb region),57,58,2.0,2.0,2,0.0962,0.087,0.01923
precentral gyrus ba 6,Precentral gyrus (BA 6),20,PrG,Precentral Gyrus,23.0,6,6,4.95,4,0.2885,5,PrG_L(R)_6_4,A4t,area 4(trunk region),59,60,1.0,1.0,1,0.0577,0.0435,0.01923
precentral gyrus ba 6,Precentral gyrus (BA 6),20,PrG,Precentral Gyrus,23.0,6,6,4.95,4,0.2885,6,PrG_L(R)_6_5,A4tl,area 4(tongue and larynx region),61,62,1.0,1.0,1,0.0577,0.0435,0.01923
precentral gyrus ba 6,Precentral gyrus (BA 6),20,pSTS,posterior Superior Temporal Sulcus,1.0,1,2,1.75,2,0.75,1,pSTS_L(R)_2_2,cpSTS,caudoposterior superior temporal sulcus,123,124,1.0,1.0,1,0.75,1.0,0.25
precentral gyrus ba 6 2,Precentral gyrus (BA6)2,1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_2,A6cdl,caudal dorsolateral area 6,55,56,1.0,1.0,1,0.375,1.0,0.125
precentral gyrus ba 9,L precentral gyrus BA 9,3,MFG,Middle Frontal Gyrus,3.0,1,7,4.56,5,0.5386,1,MFG_L(R)_7_2,IFJ,inferior frontal junction,17,18,3.0,3.0,3,0.5385,1.0,0.07692
precentral gyrus medial segment,Precentral Gyrus Medial Segment,1,PCL,Paracentral Lobule,1.0,1,2,1.75,2,0.75,1,PCL_L(R)_2_2,A4ll,area 4 (lower limb region),67,68,1.0,1.0,1,0.75,1.0,0.25
precentral gyrus rb,Precentral gyrus Rb,1,PoG,Postcentral Gyrus,1.0,1,4,3.46,3,0.5,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,1.0,1.0,1,0.5,1.0,0.16667
precentral gyrusa,Precentral gyrusa,1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_5,A4tl,area 4(tongue and larynx region),61,62,1.0,1.0,1,0.375,1.0,0.125
precentral gyrusc,L precentral gyrusc,1,IFG,Inferior Frontal Gyrus,1.0,1,6,5.3,5,0.375,1,IFG_L(R)_6_6,A44v,ventral area 44,39,40,1.0,1.0,1,0.375,1.0,0.125
precentral gyruse,Precentral gyruse,1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_2,A6cdl,caudal dorsolateral area 6,55,56,1.0,1.0,1,0.375,1.0,0.125
precentral gyurs,Precentral gyurs,1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_3,A4ul,area 4(upper limb region),57,58,1.0,1.0,1,0.375,1.0,0.125
precentral li,Precentral_Li,1,PoG,Postcentral Gyrus,1.0,1,4,3.46,3,0.5,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,1.0,1.0,1,0.5,1.0,0.16667
precentral lobe ba 4,Precentral lobe BA4,1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_4,A4t,area 4(trunk region),59,60,1.0,1.0,1,0.375,1.0,0.125
precentral region,Precentral region,1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_1,A4hf,area 4(head and face region),53,54,1.0,1.0,1,0.375,1.0,0.125
precentral sulcus,Precentral sulcus,5,MFG,Middle Frontal Gyrus,4.0,2,7,4.86,5,0.4666,1,MFG_L(R)_7_2,IFJ,inferior frontal junction,17,18,3.0,3.0,3,0.4667,0.75,0.06667
precentral sulcus,Precentral sulcus,5,MFG,Middle Frontal Gyrus,4.0,2,7,4.86,5,0.4666,2,MFG_L(R)_7_6,A6vl,ventrolateral area 6,25,26,1.0,1.0,1,0.2,0.25,0.06667
precentral sulcus,Precentral sulcus,5,PrG,Precentral Gyrus,3.0,2,6,4.66,4,0.4167,1,PrG_L(R)_6_2,A6cdl,caudal dorsolateral area 6,55,56,2.0,2.0,2,0.4167,0.6667,0.08333
precentral sulcus,Precentral sulcus,5,PrG,Precentral Gyrus,3.0,2,6,4.66,4,0.4167,2,PrG_L(R)_6_6,A6cvl,caudal ventrolateral area 6,63,64,1.0,1.0,1,0.25,0.3333,0.08333
precentral sulcus and middle frontal gyrus,Precentral sulcus and middle frontal gyrus,1,MFG,Middle Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,MFG_L(R)_7_6,A6vl,ventrolateral area 6,25,26,1.0,1.0,1,0.3333,1.0,0.11111
precentral sulcus ba 4 6,Bilateral precentral sulcus (BA 4/6),2,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_2,A6cdl,caudal dorsolateral area 6,55,56,1.0,1.0,1,0.375,1.0,0.125
precentral sulcus ba 4 6,Bilateral precentral sulcus (BA 4/6),2,SFG,Superior Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,SFG_L(R)_7_5,A6m,medial area 6,9,10,1.0,1.0,1,0.3333,1.0,0.11111
precentral sulcus ba 6,R. precentral sulcus (BA 6),1,MFG,Middle Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,MFG_L(R)_7_2,IFJ,inferior frontal junction,17,18,1.0,1.0,1,0.3333,1.0,0.11111
precentral white matter,L precentral white matter,1,PCL,Paracentral Lobule,1.0,1,2,1.75,2,0.75,1,PCL_L(R)_2_2,A4ll,area 4 (lower limb region),67,68,1.0,1.0,1,0.75,1.0,0.25
precentralgyrus,Precentralgyrus,4,IFG,Inferior Frontal Gyrus,1.0,1,6,5.3,5,0.375,1,IFG_L(R)_6_3,A45c,caudal area 45,33,34,1.0,1.0,1,0.375,1.0,0.125
precentralgyrus,Precentralgyrus,4,MFG,Middle Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,MFG_L(R)_7_2,IFJ,inferior frontal junction,17,18,1.0,1.0,1,0.3333,1.0,0.11111
precentralgyrus,Precentralgyrus,4,PoG,Postcentral Gyrus,2.0,2,4,3.51,3,0.375,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,1.0,1.0,2,0.375,0.5,0.125
precentralgyrus,Precentralgyrus,4,PoG,Postcentral Gyrus,2.0,2,4,3.51,3,0.375,2,PoG_L(R)_4_3,A2,area 2,159,160,1.0,1.0,1,0.375,0.5,0.125
precentralgyrus,Precentralgyrus,4,PrG,Precentral Gyrus,2.0,2,6,5.17,4,0.3,1,PrG_L(R)_6_6,A6cvl,caudal ventrolateral area 6,63,64,1.0,1.0,2,0.3,0.5,0.1
precentralgyrus,Precentralgyrus,4,PrG,Precentral Gyrus,2.0,2,6,5.17,4,0.3,2,PrG_L(R)_6_1,A4hf,area 4(head and face region),53,54,1.0,1.0,1,0.3,0.5,0.1
precentralgyrus 6,PrecentralGyrus (6),1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_3,A4ul,area 4(upper limb region),57,58,1.0,1.0,1,0.375,1.0,0.125
precg,PreCG,9,INS,Insular Gyrus,2.0,1,6,4.47,4,0.5,1,INS_L(R)_6_1,G,hypergranular insula,163,164,2.0,2.0,4,0.5,1.0,0.1
precg,PreCG,9,MFG,Middle Frontal Gyrus,1.0,1,7,6.24,6,0.3333,1,MFG_L(R)_7_1,A9/46d,dorsal area 9/46,15,16,1.0,1.0,1,0.3333,1.0,0.11111
precg,PreCG,9,PhG,Parahippocampal Gyrus,1.0,1,6,5.3,5,0.375,1,PhG_L(R)_6_2,A35/36c,caudal area 35/36,111,112,1.0,1.0,1,0.375,1.0,0.125
precg,PreCG,9,PoG,Postcentral Gyrus,3.0,3,4,3.72,3,0.3,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,1.0,1.0,1,0.3,0.3333,0.1
precg,PreCG,9,PoG,Postcentral Gyrus,3.0,3,4,3.72,3,0.3,2,PoG_L(R)_4_2,A1/2/3tonIa,area 1/2/3(tongue and larynx region),157,158,1.0,1.0,1,0.3,0.3333,0.1
precg,PreCG,9,PoG,Postcentral Gyrus,3.0,3,4,3.72,3,0.3,3,PoG_L(R)_4_4,A1/2/3tru,area 1/2/3(trunk region),161,162,1.0,1.0,1,0.3,0.3333,0.1
precg,PreCG,9,PrG,Precentral Gyrus,7.0,5,6,5.46,4,0.25,1,PrG_L(R)_6_2,A6cdl,caudal dorsolateral area 6,55,56,2.0,2.0,2,0.25,0.2857,0.05
precg,PreCG,9,PrG,Precentral Gyrus,7.0,5,6,5.46,4,0.25,2,PrG_L(R)_6_5,A4tl,area 4(tongue and larynx region),61,62,2.0,2.0,2,0.25,0.2857,0.05
precg,PreCG,9,PrG,Precentral Gyrus,7.0,5,6,5.46,4,0.25,3,PrG_L(R)_6_3,A4ul,area 4(upper limb region),57,58,1.0,1.0,1,0.15,0.1429,0.05
precg,PreCG,9,PrG,Precentral Gyrus,7.0,5,6,5.46,4,0.25,4,PrG_L(R)_6_4,A4t,area 4(trunk region),59,60,1.0,1.0,1,0.15,0.1429,0.05
precg,PreCG,9,PrG,Precentral Gyrus,7.0,5,6,5.46,4,0.25,5,PrG_L(R)_6_6,A6cvl,caudal ventrolateral area 6,63,64,1.0,1.0,1,0.15,0.1429,0.05
precg,PreCG,9,STG,Superior Temporal Gyrus,2.0,1,6,4.47,4,0.5,1,STG_L(R)_6_3,TE1.0 and TE1.2,TE1.0 and TE1.2,73,74,2.0,2.0,6,0.5,1.0,0.1
precg 4,PreCG (4),1,PoG,Postcentral Gyrus,1.0,1,4,3.46,3,0.5,1,PoG_L(R)_4_1,A1/2/3ulhf,"area 1/2/3(upper limb, head and face region)",155,156,1.0,1.0,1,0.5,1.0,0.16667
precg 43,PreCG (43),1,PoG,Postcentral Gyrus,1.0,1,4,3.46,3,0.5,1,PoG_L(R)_4_2,A1/2/3tonIa,area 1/2/3(tongue and larynx region),157,158,1.0,1.0,1,0.5,1.0,0.16667
precg 6,PreCG (6),1,PrG,Precentral Gyrus,2.0,2,6,5.17,4,0.3,1,PrG_L(R)_6_3,A4ul,area 4(upper limb region),57,58,1.0,1.0,1,0.3,0.5,0.1
precg 6,PreCG (6),1,PrG,Precentral Gyrus,2.0,2,6,5.17,4,0.3,2,PrG_L(R)_6_5,A4tl,area 4(tongue and larynx region),61,62,1.0,1.0,1,0.3,0.5,0.1
precs,PreCS,1,PrG,Precentral Gyrus,1.0,1,6,5.3,5,0.375,1,PrG_L(R)_6_6,A6cvl,caudal ventrolateral area 6,63,64,1.0,1.0,1,0.375,1.0,0.125
precu,PRECU,6,CG,Cingulate Gyrus,1.0,1,7,6.24,6,0.3333,1,CG_L(R)_7_4,A23v,ventral area 23,181,182,1.0,1.0,3,0.3333,1.0,0.11111
precu,PRECU,6,MVOcC,MedioVentral Occipital Cortex,2.0,2,5,4.33,4,0.3333,1,MVOcC_L(R)_5_2,rCunG,rostral cuneus gyrus,191,192,1.0,1.0,1,0.3333,0.5,0.11111
precu,PRECU,6,MVOcC,MedioVentral Occipital Cortex,2.0,2,5,4.33,4,0.3333,2,MVOcC_L(R)_5_5,vmPOS,ventromedial parietooccipital sulcus,197,198,1.0,1.0,1,0.3333,0.5,0.11111
precu,PRECU,6,Pcun,Precuneus,4.0,3,4,3.54,3,0.4167,1,PCun_L(R)_4_4,A31,area 31 (Lc1),153,154,2.0,2.0,2,0.4167,0.5,0.08333
precu,PRECU,6,Pcun,Precuneus,4.0,3,4,3.54,3,0.4167,2,PCun_L(R)_4_1,A7m,medial area 7(PEp),147,148,1.0,1.0,1,0.25,0.25,0.08333
precu,PRECU,6,Pcun,Precuneus,4.0,3,4,3.54,3,0.4167,3,PCun_L(R)_4_3,dmPOS,dorsomedial parietooccipital sulcus(PEr),151,152,1.0,1.0,1,0.25,0.25,0.08333
precun,PreCun,1,Pcun,Precuneus,1.0,1,4,3.46,3,0.5,1,PCun_L(R)_4_3,dmPOS,dorsomedial parietooccipital sulcus(PEr),151,152,1.0,1.0,2,0.5,1.0,0.16667
precun,PreCun,1,SPL,Superior Parietal Lobule,1.0,1,5,4.37,4,0.4285,1,SPL_L(R)_5_5,A7ip,intraparietal area 7(hIP3),133,134,1.0,1.0,1,0.4286,1.0,0.14286
precuneal cortex,Precuneal cortex,1,Pcun,Precuneus,1.0,1,4,3.46,3,0.5,1,PCun_L(R)_4_3,dmPOS,dorsomedial parietooccipital sulcus(PEr),151,152,1.0,1.0,1,0.5,1.0,0.16667
precuneas,Precuneas,1,CG,Cingulate Gyrus,1.0,1,7,6.24,6,0.3333,1,CG_L(R)_7_1,A23d,dorsal area 23,175,176,1.0,1.0,1,0.3333,1.0,0.11111
precuneous,Precuneous,2,MVOcC,MedioVentral Occipital Cortex,2.0,2,5,4.33,4,0.3333,1,MVOcC_L(R)_5_2,rCunG,rostral cuneus gyrus,191,192,1.0,1.0,1,0.3333,0.5,0.11111
precuneous,Precuneous,2,MVOcC,MedioVentral Occipital Cortex,2.0,2,5,4.33,4,0.3333,2,MVOcC_L(R)_5_5,vmPOS,ventromedial parietooccipital sulcus,197,198,1.0,1.0,1,0.3333,0.5,0.11111
precuneous,Precuneous,2,Pcun,Precuneus,2.0,2,4,3.51,3,0.375,1,PCun_L(R)_4_2,A5m,medial area 5(PEm),149,150,1.0,1.0,1,0.375,0.5,0.125
precuneous,Precuneous,2,Pcun,Precuneus,2.0,2,4,3.51,3,0.375,2,PCun_L(R)_4_3,dmPOS,dorsomedial parietooccipital sulcus(PEr),151,152,1.0,1.0,1,0.375,0.5,0.125
precuneous c,Precuneous C.,1,Pcun,Precuneus,1.0,1,4,3.46,3,0.5,1,PCun_L(R)_4_4,A31,area 31 (Lc1),153,154,1.0,1.0,1,0.5,1.0,0.16667
precuneous cortex,Precuneous cortex,4,MVOcC,MedioVentral Occipital Cortex,2.0,2,5,4.33,4,0.3333,1,MVOcC_L(R)_5_2,rCunG,rostral cuneus gyrus,191,192,1.0,1.0,1,0.3333,0.5,0.11111
precuneous cortex,Precuneous cortex,4,MVOcC,MedioVentral Occipital Cortex,2.0,2,5,4.33,4,0.3333,2,MVOcC_L(R)_5_4,rLinG,rostral lingual gyrus,195,196,1.0,1.0,1,0.3333,0.5,0.11111
precuneous cortex,Precuneous cortex,4,Pcun,Precuneus,2.0,2,4,3.51,3,0.375,1,PCun_L(R)_4_1,A7m,medial area 7(PEp),147,148,1.0,1.0,2,0.375,0.5,0.125
precuneous cortex,Precuneous cortex,4,Pcun,Precuneus,2.0,2,4,3.51,3,0.375,2,PCun_L(R)_4_3,dmPOS,dorsomedial parietooccipital sulcus(PEr),151,152,1.0,1.0,1,0.375,0.5,0.125
precuneous cortex,Precuneous cortex,4,pSTS,posterior Superior Temporal Sulcus,1.0,1,2,1.75,2,0.75,1,pSTS_L(R)_2_1,rpSTS,rostroposterior superior temporal sulcus,121,122,1.0,1.0,1,0.75,1.0,0.25
precunes ba 7,LH precunes (BA 7),1,Pcun,Precuneus,1.0,1,4,3.46,3,0.5,1,PCun_L(R)_4_4,A31,area 31 (Lc1),153,154,1.0,1.0,1,0.5,1.0,0.16667
precuneus,Precuneus,76,BG,Basal Ganglia,4.0,1,6,3.41,4,0.643,1,BG_L(R)_6_5,dCa,dorsal caudate,227,228,4.0,4.0,4,0.6429,1.0,0.07143
precuneus,Precuneus,76,CG,Cingulate Gyrus,54.0,3,7,3.05,2,0.4435,1,CG_L(R)_7_4,A23v,ventral area 23,181,182,25.0,25.0,41,0.4435,0.463,0.0087
precuneus,Precuneus,76,CG,Cingulate Gyrus,54.0,3,7,3.05,2,0.4435,2,CG_L(R)_7_1,A23d,dorsal area 23,175,176,24.0,24.0,27,0.4261,0.4444,0.0087
precuneus,Precuneus,76,CG,Cingulate Gyrus,54.0,3,7,3.05,2,0.4435,3,CG_L(R)_7_6,A23c,caudal area 24,185,186,5.0,5.0,10,0.0957,0.0926,0.0087
precuneus,Precuneus,76,Hipp,Hippocampus,3.0,2,2,1.94,2,0.625,1,Hipp_L(R)_2_1,rHipp,rostral hippocampus,215,216,2.0,2.0,2,0.625,0.6667,0.125
precuneus,Precuneus,76,Hipp,Hippocampus,3.0,2,2,1.94,2,0.625,2,Hipp_L(R)_2_2,cHipp,caudal hippocampus,217,218,1.0,1.0,1,0.375,0.3333,0.125
precuneus,Precuneus,76,INS,Insular Gyrus,1.0,1,6,5.3,5,0.375,1,INS_L(R)_6_3,dIa,dorsal agranular insula,167,168,1.0,1.0,1,0.375,1.0,0.125
